3.000000	9.945
3.021739	9.945
3.043636	9.945
3.065691	9.945
3.087907	9.945
3.110283	9.945
3.132821	9.945
3.155523	9.945
3.178389	9.945
3.201421	9.945
3.224620	9.945
3.247987	9.945
3.271523	9.945
3.295230	9.945
3.319109	9.945
3.343160	9.945
3.367386	9.945
3.391788	9.945
3.416366	9.945
3.441122	9.945
3.466058	9.945
3.491175	9.945
3.516473	9.945
3.541955	9.945
3.567621	9.945
3.593474	9.945
3.619514	9.945
3.645742	9.945
3.672161	9.945
3.698771	9.945
3.725573	9.945
3.752570	9.945
3.779763	9.945
3.807153	9.945
3.834741	9.945
3.862529	9.945
3.890519	9.945
3.918711	9.945
3.947108	9.945
3.975710	9.945
4.004520	9.945
4.033538	9.945
4.062767	9.945
4.092207	9.945
4.121861	9.945
4.151730	9.945
4.181815	9.945
4.212118	9.945
4.242641	9.945
4.273385	9.945
4.304351	9.945
4.335542	9.945
4.366960	9.945
4.398604	9.945
4.430478	9.945
4.462584	9.945
4.494921	9.945
4.527493	9.945
4.560301	9.945
4.593347	9.945
4.626632	9.945
4.660159	9.945
4.693928	9.945
4.727943	9.945
4.762203	9.945
4.796712	9.945
4.831471	9.945
4.866482	9.945
4.901746	9.945
4.937266	9.945
4.973044	9.945
5.009081	9.945
5.045378	9.945
5.081939	9.945
5.118765	9.945
5.155858	9.945
5.193219	9.945
5.230852	9.945
5.268756	9.945
5.306936	9.945
5.345392	9.945
5.384127	9.945
5.423143	9.945
5.462441	9.945
5.502024	9.945
5.541894	9.945
5.582053	9.945
5.622503	9.945
5.663246	9.945
5.704284	9.945
5.745620	9.945
5.787255	9.945
5.829192	9.945
5.871432	9.945
5.913979	9.945
5.956834	9.945
6.000000	9.945
6.043478	9.945
6.087272	9.945
6.131383	9.945
6.175813	9.945
6.220566	9.945
6.265643	9.945
6.311046	9.945
6.356779	9.945
6.402842	9.945
6.449240	9.945
6.495974	9.945
6.543046	9.945
6.590460	9.945
6.638217	9.945
6.686320	9.945
6.734772	9.945
6.783575	9.945
6.832732	9.945
6.882245	9.945
6.932116	9.945
6.982349	9.945
7.032946	9.945
7.083910	9.945
7.135243	9.945
7.186948	9.945
7.239027	9.945
7.291484	9.945
7.344321	9.945
7.397541	9.945
7.451147	9.945
7.505141	9.945
7.559526	9.945
7.614306	9.945
7.669482	9.945
7.725058	9.945
7.781037	9.945
7.837422	9.945
7.894215	9.945
7.951420	9.945
8.009039	9.945
8.067076	9.945
8.125533	9.945
8.184414	9.945
8.243722	9.945
8.303459	9.945
8.363630	9.945
8.424236	9.945
8.485281	9.945
