2.904921	4.834
2.925971	4.834
2.947174	4.834
2.968531	4.834
2.990042	4.834
3.011709	4.834
3.033533	4.834
3.055515	4.834
3.077657	4.834
3.099959	4.834
3.122422	4.834
3.145049	4.834
3.167839	4.834
3.190794	4.834
3.213916	4.834
3.237206	4.834
3.260664	4.834
3.284292	4.834
3.308091	4.834
3.332063	4.834
3.356208	4.834
3.380529	4.834
3.405026	4.834
3.429700	4.834
3.454553	4.834
3.479586	4.834
3.504800	4.834
3.530198	4.834
3.555779	4.834
3.581546	4.834
3.607499	4.834
3.633640	4.834
3.659971	4.834
3.686493	4.834
3.713207	4.834
3.740114	4.834
3.767217	4.834
3.794515	4.834
3.822012	4.834
3.849708	4.834
3.877604	4.834
3.905703	4.834
3.934005	4.834
3.962513	4.834
3.991227	4.834
4.020149	4.834
4.049281	4.834
4.078623	4.834
4.108179	4.834
4.137948	4.834
4.167934	4.834
4.198136	4.834
4.228558	4.834
4.259199	4.834
4.290063	4.834
4.321151	4.834
4.352464	4.834
4.384004	4.834
4.415772	4.834
4.447770	4.834
4.480001	4.834
4.512465	4.834
4.545164	4.834
4.578100	4.834
4.611275	4.834
4.644690	4.834
4.678347	4.834
4.712249	4.834
4.746395	4.834
4.780790	4.834
4.815433	4.834
4.850328	4.834
4.885475	4.834
4.920878	4.834
4.956536	4.834
4.992453	4.834
5.028631	4.834
5.065070	4.834
5.101774	4.834
5.138743	4.834
5.175981	4.834
5.213488	4.834
5.251267	4.834
5.289320	4.834
5.327649	4.834
5.366255	4.834
5.405141	4.834
5.444309	4.834
5.483761	4.834
5.523498	4.834
5.563524	4.834
5.603839	4.834
5.644447	4.834
5.685349	4.834
5.726548	4.834
5.768044	4.834
5.809842	4.834
5.851943	4.834
5.894348	4.834
5.937061	4.834
5.980083	4.834
6.023418	4.834
6.067066	4.834
6.111030	4.834
6.155313	4.834
6.199917	4.834
6.244844	4.834
6.290097	4.834
6.335678	4.834
6.381589	4.834
6.427832	4.834
6.474411	4.834
6.521327	4.834
6.568584	4.834
6.616182	4.834
6.664126	4.834
6.712417	4.834
6.761058	4.834
6.810051	4.834
6.859400	4.834
6.909106	4.834
6.959172	4.834
7.009601	4.834
7.060395	4.834
7.111558	4.834
7.163091	4.834
7.214998	4.834
7.267281	4.834
7.319942	4.834
7.372986	4.834
7.426413	4.834
7.480228	4.834
7.534433	4.834
7.589031	4.834
7.644024	4.834
7.699416	4.834
7.755209	4.834
7.811406	4.834
7.868011	4.834
7.925026	4.834
7.982454	4.834
8.040298	4.834
8.098561	4.834
8.157247	4.834
8.216358	4.834
8.275897	4.834
8.335867	4.834
8.396272	4.834
8.457115	4.834
8.518399	4.834
8.580127	4.834
8.642302	4.834
8.704928	4.834
8.768007	4.834
8.831544	4.834
8.895541	4.834
8.960001	4.834
9.024929	4.834
9.090328	4.834
9.156200	4.834
9.222549	4.834
9.289380	4.834
9.356695	4.834
9.424497	4.834
9.492791	4.834
9.561579	4.834
9.630867	4.834
9.700656	4.834
9.770951	4.834
9.841755	4.835
9.913073	4.835
9.984907	4.835
10.057262	4.835
10.130141	4.835
10.203548	4.835
10.277487	4.835
10.351962	4.835
10.426976	4.835
10.502535	4.835
10.578640	4.835
10.655297	4.835
10.732510	4.835
10.810282	4.835
10.888618	4.835
10.967521	4.835
11.046997	4.835
11.127048	4.835
11.207679	4.835
11.288894	4.835
11.370698	4.835
11.453095	4.835
11.536089	4.835
11.619684	4.835
11.703885	4.835
11.788696	4.835
11.874122	4.835
11.960167	4.835
12.046835	4.835
12.134132	4.834
12.222061	4.834
12.310627	4.834
12.399834	4.834
12.489689	4.834
12.580194	4.834
12.671355	4.834
12.763177	4.834
12.855665	4.834
12.948822	4.834
13.042655	4.834
13.137167	4.834
13.232364	4.834
13.328251	4.834
13.424833	4.834
13.522115	4.834
13.620102	4.834
13.718799	4.834
13.818211	4.834
13.918344	4.834
14.019202	4.834
14.120791	4.834
14.223116	4.834
14.326182	4.834
14.429996	4.834
14.534561	4.834
14.639885	4.834
14.745971	4.834
14.852827	4.834
14.960456	4.834
15.068866	4.834
15.178061	4.834
15.288048	4.834
15.398831	4.834
15.510418	4.834
15.622812	4.834
15.736022	4.834
15.850052	4.834
15.964908	4.834
16.080596	4.834
16.197122	4.834
16.314493	4.834
16.432715	4.834
16.551793	4.834
16.671734	4.834
16.792545	4.834
16.914230	4.834
17.036798	4.834
17.160253	4.834
17.284604	4.834
17.409855	4.834
17.536014	4.834
17.663087	4.834
17.791081	4.834
17.920003	4.834
18.049859	4.834
18.180655	4.834
18.312400	4.834
18.445099	4.834
18.578760	4.834
18.713389	4.834
18.848994	4.834
18.985582	4.834
19.123159	4.834
19.261733	4.834
19.401312	4.834
19.541902	4.834
19.683510	4.834
19.826145	4.834
19.969814	4.834
20.114523	4.834
20.260281	4.834
20.407096	4.834
20.554974	4.834
20.703924	4.834
20.853953	4.834
21.005069	4.834
21.157280	4.834
21.310595	4.834
21.465020	4.834
21.620565	4.834
21.777236	4.834
21.935043	4.834
22.093993	4.834
22.254095	4.834
